StructureName,ElementRange,SizeRange,InsertAverage,SearchAverage,DeleteAverage
ArrayList,6120,1000,1365,8315,2891
ArrayList,6121,1000,1356,4804,2832
ArrayList,6122,1000,1442,6780,5389
ArrayList,6123,1000,1361,7187,3341
ArrayList,6124,1000,1314,6588,3047
ArrayList,6125,1000,1370,8171,2502
ArrayList,6126,1000,1349,5396,2521
ArrayList,6127,1000,1370,5057,3036
ArrayList,6128,1000,1314,6270,2405
ArrayList,6129,1000,1318,5558,3004
ArrayList,6130,1000,1319,4883,3087
ArrayList,6131,1000,1343,7068,2807
ArrayList,6132,1000,1334,5327,2678
ArrayList,6133,1000,1351,5984,2714
ArrayList,6134,1000,1340,6990,2903
ArrayList,6135,1000,1331,5310,3487
ArrayList,6136,1000,1479,6969,2763
ArrayList,6137,1000,1407,5408,2858
ArrayList,6138,1000,1397,7778,3398
ArrayList,6139,1000,1328,6652,2659
ArrayList,6140,1000,1350,6446,3310
ArrayList,6141,1000,1334,7850,2321
ArrayList,6142,1000,1357,8427,3241
ArrayList,6143,1000,1317,8484,2716
ArrayList,6144,1000,1323,5193,3400
ArrayList,6145,1000,1369,7246,2808
ArrayList,6146,1000,1353,5933,2671
ArrayList,6147,1000,1337,6487,2936
ArrayList,6148,1000,1356,5750,3363
ArrayList,6149,1000,1415,5234,2839
ArrayList,6150,1000,1326,5285,3237
ArrayList,6151,1000,1367,9615,3494
ArrayList,6152,1000,1351,6385,3495
ArrayList,6153,1000,1311,6096,2984
ArrayList,6154,1000,1326,8399,2896
ArrayList,6155,1000,1329,6862,2903
ArrayList,6156,1000,1364,5840,2417
ArrayList,6157,1000,1395,9091,3372
ArrayList,6158,1000,1345,9339,2981
ArrayList,6159,1000,1333,8272,128054
ArrayList,6160,1000,1381,7044,3082
ArrayList,6161,1000,1367,6211,2831
ArrayList,6162,1000,1375,810665,3233
ArrayList,6163,1000,1372,5416,2926
ArrayList,6164,1000,1332,5507,3040
ArrayList,6165,1000,1347,6738,2814
ArrayList,6166,1000,1347,8020,3380
