StructureName,ElementRange,SizeRange,InsertAverage,SearchAverage,DeleteAverage
TreeSet,6120,1000,195705,24425,2537
TreeSet,6121,1000,629658,25029,2393
TreeSet,6122,1000,220865,27002,1599
TreeSet,6123,1000,631455,26332,1592
TreeSet,6124,1000,920404,26083,1576
TreeSet,6125,1000,502743,25408,1973
TreeSet,6126,1000,572564,25664,1792
TreeSet,6127,1000,192773,25991,2232
TreeSet,6128,1000,826759,25171,1772
TreeSet,6129,1000,196015,26467,1510
TreeSet,6130,1000,939296,26863,1568
TreeSet,6131,1000,1087167,28312,2097
TreeSet,6132,1000,925437,26216,1592
TreeSet,6133,1000,676417,27347,1733
TreeSet,6134,1000,200141,24081,1794
TreeSet,6135,1000,195550,21590,1507
TreeSet,6136,1000,1075620,25064,1568
TreeSet,6137,1000,927501,22561,1604
TreeSet,6138,1000,897632,24187,2068
TreeSet,6139,1000,610490,31792,1880
TreeSet,6140,1000,853249,27650,1471
TreeSet,6141,1000,705896,26070,1534
TreeSet,6142,1000,703803,25956,2887
TreeSet,6143,1000,651109,23006,1530
TreeSet,6144,1000,197632,25968,1550
TreeSet,6145,1000,408380,24070,2942
TreeSet,6146,1000,193776,21681,1493
TreeSet,6147,1000,194843,25961,1805
TreeSet,6148,1000,648482,25165,1567
TreeSet,6149,1000,586197,25651,1521
TreeSet,6150,1000,1070561,25661,2478
TreeSet,6151,1000,196686,28158,1619
TreeSet,6152,1000,678676,24028,3706
TreeSet,6153,1000,974196,25191,1560
TreeSet,6154,1000,194987,25731,2499
TreeSet,6155,1000,213603,24210,2524
TreeSet,6156,1000,853648,24225,2989
TreeSet,6157,1000,1062339,23267,3020
TreeSet,6158,1000,195485,26724,1795
TreeSet,6159,1000,799025,22405,2745
TreeSet,6160,1000,725499,82609,2876
TreeSet,6161,1000,195791,553010,2973
TreeSet,6162,1000,194532,24093,1510
TreeSet,6163,1000,195056,25680,1590
TreeSet,6164,1000,914398,25410,1882
TreeSet,6165,1000,596464,26002,2554
