StructureName,ElementRange,SizeRange,InsertAverage,SearchAverage,DeleteAverage
Array,6120,1000,5489573,3597815,5816
Array,6121,1000,6961126,5972164,8183
Array,6122,1000,5990158,3137362,6220
Array,6123,1000,4204133,4088653,7511
Array,6124,1000,5058046,3688969,5912
Array,6125,1000,3841510,4759571,7742
Array,6126,1000,5420950,3929953,7207
Array,6127,1000,4484020,4006460,5247
Array,6128,1000,4771865,3890577,5542
Array,6129,1000,4128595,3450660,5319
Array,6130,1000,4143566,4330978,5826
Array,6131,1000,6111874,3598744,5367
Array,6132,1000,5599331,3224441,5573
Array,6133,1000,4615455,3106308,4659
Array,6134,1000,4788120,3716825,429072
Array,6135,1000,5429083,3227452,6732
Array,6136,1000,5018459,3918449,321027
Array,6137,1000,4531361,3825082,7609
Array,6138,1000,5112653,3842653,5365
Array,6139,1000,5745497,3408958,6166
Array,6140,1000,6377620,3230558,6716
Array,6141,1000,7136226,4191905,6791
Array,6142,1000,5090939,3538545,5190
Array,6143,1000,4883832,4032803,5823
Array,6144,1000,5093745,3690208,5464
Array,6145,1000,6792456,3351002,5540
Array,6146,1000,5433662,3697369,5793
Array,6147,1000,5759003,3099771,4894
Array,6148,1000,4739008,3648837,5446
Array,6149,1000,5108681,4323987,6699
Array,6150,1000,5434968,2943971,6090
Array,6151,1000,5453798,3629183,6384
Array,6152,1000,4398429,4418814,6751
Array,6153,1000,5173770,3408530,5621
Array,6154,1000,7078661,2704903,4880
Array,6155,1000,6147990,3162712,6208
Array,6156,1000,4611082,4194434,6870
Array,6157,1000,5592283,3507850,6096
Array,6158,1000,4509552,3789790,6547
Array,6159,1000,5490957,3500300,5664
Array,6160,1000,5229866,2987744,5160
Array,6161,1000,6075322,3102922,5240
Array,6162,1000,4441646,3245424,5122
Array,6163,1000,5384989,3275812,5361
Array,6164,1000,4596729,3410319,5434
Array,6165,1000,5085716,3627978,5973
Array,6166,1000,5678179,3093823,4939
Array,6167,1000,4536633,4240437,6176
