StructureName,ElementRange,SizeRange,InsertAverage,SearchAverage,DeleteAverage
HashMap,6120,1000,2374721,1376,1455
HashMap,6121,1000,2246515,1429,1392
HashMap,6122,1000,2422060,1366,1397
HashMap,6123,1000,1292756,1411,1359
HashMap,6124,1000,1885122,1395,1367
HashMap,6125,1000,1412818,1338,1304
HashMap,6126,1000,4856990,1439,1431
HashMap,6127,1000,3075195,1372,1369
HashMap,6128,1000,1848360,1415,1372
HashMap,6129,1000,1953300,1365,1349
HashMap,6130,1000,1672465,1390,1326
HashMap,6131,1000,3126084,1606,1467
HashMap,6132,1000,2088911,1435,1386
HashMap,6133,1000,1727455,1375,1354
HashMap,6134,1000,2411821,1361,1377
HashMap,6135,1000,2377250,1371,1355
HashMap,6136,1000,2045587,1476,1423
HashMap,6137,1000,1633012,1436,1409
HashMap,6138,1000,2416921,1432,1378
HashMap,6139,1000,2104414,1373,1339
HashMap,6140,1000,1807450,1393,1364
HashMap,6141,1000,1781687,1422,1353
HashMap,6142,1000,1582584,1355,1351
HashMap,6143,1000,1101278,1349,1324
HashMap,6144,1000,1677674,1341,1695
HashMap,6145,1000,1818037,1365,1380
HashMap,6146,1000,1797103,1379,1360
HashMap,6147,1000,2158749,1384,1343
HashMap,6148,1000,2427149,1423,1462
HashMap,6149,1000,1877034,1431,1378
HashMap,6150,1000,1132726,1321,1316
HashMap,6151,1000,2103003,1412,1435
HashMap,6152,1000,1985676,1405,1343
HashMap,6153,1000,1577409,1447,1478
HashMap,6154,1000,2360649,1415,1818
HashMap,6155,1000,2282922,1382,1380
HashMap,6156,1000,1373134,1397,1342
HashMap,6157,1000,1772040,1447,1361
HashMap,6158,1000,1980141,1351,1325
HashMap,6159,1000,1921948,1343,1368
HashMap,6160,1000,1805793,1358,1351
HashMap,6161,1000,1612374,1329,1343
HashMap,6162,1000,1987412,1326,1309
HashMap,6163,1000,2123568,1372,1387
HashMap,6164,1000,1812032,1403,1339
HashMap,6165,1000,1947250,1383,1340
HashMap,6166,1000,1846662,1357,1342
HashMap,6167,1000,1857264,1342,1356
HashMap,6168,1000,1599734,1351,1308
HashMap,6169,1000,1305308,1304,2815
HashMap,6170,1000,1869559,1390,1381
HashMap,6171,1000,1906756,1337,1350
HashMap,6172,1000,2315890,1388,1405
HashMap,6173,1000,1315619,1350,1347
HashMap,6174,1000,1583771,1342,1361
HashMap,6175,1000,787723,1362,1325
HashMap,6176,1000,1889595,1365,1376
HashMap,6177,1000,1608634,1366,1313
HashMap,6178,1000,2199178,1405,1339
HashMap,6179,1000,1273710,1374,1319
HashMap,6180,1000,2028849,1362,1331
HashMap,6181,1000,1127704,1340,1291
HashMap,6182,1000,1934751,1375,1347
HashMap,6183,1000,1810470,1366,1382
HashMap,6184,1000,1619190,1371,1346
HashMap,6185,1000,1611682,1354,1320
HashMap,6186,1000,2410901,1352,1353
HashMap,6187,1000,1955098,1427,1405
HashMap,6188,1000,1630485,1466,1378
HashMap,6189,1000,1602132,1713,1376
HashMap,6190,1000,2302543,1412,1796
HashMap,6191,1000,1381128,1344,1364
HashMap,6192,1000,2150230,1359,1334
HashMap,6193,1000,873984,1330,1323
HashMap,6194,1000,1502986,1365,1325
HashMap,6195,1000,1605128,1374,1344
HashMap,6196,1000,1955416,1419,1385
HashMap,6197,1000,1536822,1326,1341
HashMap,6198,1000,2062991,1334,1333
HashMap,6199,1000,1213950,1323,1306
HashMap,6200,1000,1977702,1393,1377
HashMap,6201,1000,1815662,1414,1358
HashMap,6202,1000,1814379,1375,1345
HashMap,6203,1000,1254450,1318,1406
HashMap,6204,1000,1774361,1344,1381
HashMap,6205,1000,2107961,1383,1351
HashMap,6206,1000,1674609,1365,1348
HashMap,6207,1000,1904464,1360,2878
HashMap,6208,1000,1588790,1353,1352
HashMap,6209,1000,1766417,1378,1345
HashMap,6210,1000,1897034,1392,1395
HashMap,6211,1000,2297331,1378,1404
HashMap,6212,1000,1852414,1406,1324
